customer_id,customer_name,customer_type,segment,city,region
335,Ульяна Валентиновна Тарасова,Физическое лицо,B2C,Санкт-Петербург,Северо-Западный
336,София Кузьминична Фролова,Физическое лицо,B2C,Краснодар,Южный
337,Аверьян Захарьевич Ковалев,Физическое лицо,B2B,Москва,Центральный
338,Нинель Ефимовна Мясникова,Физическое лицо,B2C,Краснодар,Южный
339,Феофан Демьянович Петров,Физическое лицо,B2C,Москва,Центральный
340,Евфросиния Васильевна Гущина,Физическое лицо,B2C,Владивосток,Дальневосточный
341,Котова Анастасия Львовна,Физическое лицо,B2C,Москва,Центральный
342,Чеслав Ильич Мартынов,Физическое лицо,VIP,Екатеринбург,Уральский
343,ОАО «Афанасьев»,Юридическое лицо,B2B,Казань,Приволжский
344,Глафира Вениаминовна Кондратьева,Физическое лицо,B2B,Казань,Приволжский
